date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-07,15,2023-01-07T14:00,lgs,Little Goose,25.7,25.3,0.0,636.95,539.94,97.01,187.3
2023-01-07,16,2023-01-07T15:00,lgs,Little Goose,25.7,25.3,0.0,636.85,539.69,97.16,187.6
2023-01-07,17,2023-01-07T16:00,lgs,Little Goose,26.1,25.7,0.0,636.64,539.69,96.95,190.1
2023-01-07,18,2023-01-07T17:00,lgs,Little Goose,33.3,32.9,0.0,636.93,539.77,97.16,243.9
2023-01-07,19,2023-01-07T18:00,lgs,Little Goose,33.7,33.3,0.0,636.95,539.57,97.38,247.4
2023-01-07,20,2023-01-07T19:00,lgs,Little Goose,33.7,33.3,0.0,636.72,539.83,96.89,246.2
2023-01-07,21,2023-01-07T20:00,lgs,Little Goose,33.5,33.1,0.0,636.87,539.52,97.35,245.9
2023-01-07,22,2023-01-07T21:00,lgs,Little Goose,33.1,32.7,0.0,636.98,539.59,97.39,243.0
2023-01-07,23,2023-01-07T22:00,lgs,Little Goose,19.6,19.2,0.0,636.92,539.26,97.66,143.1
2023-01-07,24,2023-01-07T23:00,lgs,Little Goose,12.7,12.3,0.0,636.88,539.41,97.47,91.5
2023-01-08,1,2023-01-08T00:00,lgs,Little Goose,12.5,12.1,0.0,636.92,539.12,97.8,90.3
2023-01-08,2,2023-01-08T01:00,lgs,Little Goose,12.4,12.0,0.0,637.06,539.23,97.83,89.6
2023-01-08,3,2023-01-08T02:00,lgs,Little Goose,12.4,12.0,0.0,636.9,539.24,97.66,89.4
2023-01-08,4,2023-01-08T03:00,lgs,Little Goose,12.4,12.0,0.0,636.84,539.13,97.71,89.5
2023-01-08,5,2023-01-08T04:00,lgs,Little Goose,12.4,12.0,0.0,637.01,539.13,97.88,89.6
2023-01-08,6,2023-01-08T05:00,lgs,Little Goose,12.8,12.4,0.0,636.91,539.11,97.8,92.5
2023-01-08,7,2023-01-08T06:00,lgs,Little Goose,24.2,23.8,0.0,636.75,539.32,97.43,176.9
